TXNAME	GENEID	day5-rep2-sirvs.aligned.sorted	day0-rep1-sirvs.aligned.sorted	day0-rep3-sirvs.aligned.sorted	day5-rep3-sirvs.aligned.sorted	day0-rep2-sirvs.aligned.sorted	day5-rep1-sirvs.aligned.sorted
BambuTx37	SIRV7	58862.16928	46505.89435	44720.75617	58692.46176	66839.84882	67428.21116
BambuTx38	SIRV7	40481.01377	32895.93611	28660.80016	41050.08996	49482.89223	48990.39523
BambuTx39	SIRV3	1308.00843	78014.47946	80029.55136	1310.34627	81644.52347	1344.48424
BambuTx40	BambuGene23	0.92982	3.05339	2.64352	0.82321	3.8715	0.60686
BambuTx41	BambuGene23	0	0.30534	0.30502	0	0.08237	0.17339
BambuTx42	BambuGene38	884.58106	98.15434	1.40755	0.53084	9.14235	1.0229
BambuTx43	BambuGene39	115.11129	38038.60119	0.13061	112.92221	0.00109	0.00001
BambuTx44	BambuGene39	115.11129	141.59145	25.20796	115.7165	79.07623	0.00001
BambuTx45	BambuGene39	115.11129	9060.98206	50930.316	112.92221	11860.6148	0.00001
BambuTx46	BambuGene40	0	0.91602	0.71172	0	0.32949	0
BambuTx47	BambuGene40	1.30174	14.19828	21.65653	1.48179	25.45309	0.86694
BambuTx48	BambuGene40	18.96826	31.29729	51.85367	23.70859	47.85839	25.22806
BambuTx49	BambuGene38	886.44025	1589.98972	4633.2354	0.60343	1495.04622	1232.49678
BambuTx50	BambuGene38	884.58106	1641.19859	112.30131	3556.10456	547.83357	1232.49678
BambuTx51	BambuGene38	884.58106	3206.29574	1128.48349	0.53084	2812.72972	286.70351
BambuTx52	BambuGene39	115.11129	2480.09413	14.16615	112.92221	3.44978	0.00001
BambuTx53	BambuGene39	115.11129	1.58303	1063.84986	112.92221	807.06667	0.00001
BambuTx54	BambuGene39	115.11129	1.0321	1.77216	112.92221	3076.34347	0.00001
BambuTx55	BambuGene40	0	0	0.71172	0	0	0
BambuTx56	BambuGene23	0	0	0	0.49393	0	0
BambuTx57	BambuGene39	115.11129	7829.39739	6195.62109	112.92221	31777.14291	792.21317
BambuTx58	BambuGene36	0	4.73276	1.01674	1.48179	2.14168	3.98794
SIRV206	SIRV2	13.94725	8.39684	3.05022	5.43322	3.70676	5.37505
SIRV301	SIRV3	82893.7161	43160.25614	45006.72115	81395.65665	36855.17196	77881.53359
SIRV305	SIRV3	37.7615	136.79277	41.27997	29.47818	74.79452	45.8694
SIRV507	SIRV5	15.99286	990.98007	302.48089	13.50072	596.78978	18.29252
SIRV609	SIRV6	231.90676	514.54111	161.51151	208.28668	310.91622	297.0688
SIRV702	SIRV7	561.77804	27027.66715	28696.14622	526.98374	23852.54935	457.32498
SIRV705	SIRV7	29713.61284	37293.7192	41699.1492	29178.44488	36120.98096	29019.52773
