TXNAME	GENEID	day5-rep2-sirvs.aligned.sorted	day0-rep1-sirvs.aligned.sorted	day0-rep3-sirvs.aligned.sorted	day5-rep3-sirvs.aligned.sorted	day0-rep2-sirvs.aligned.sorted	day5-rep1-sirvs.aligned.sorted
SIRV305	SIRV3	38.07185	138.683	41.98188	29.73662	75.82206	46.21094
SIRV306	SIRV3	7143.71938	12488.37635	15612.23177	6377.08009	12907.98613	5960.94477
SIRV307	SIRV3	10618.77964	9751.47873	6782.18167	10864.54075	13104.81875	13239.58417
SIRV308	SIRV3	901.58765	103.85693	38.05221	815.11571	63.96412	1161.75383
SIRV309	SIRV3	2077.64173	4072.52643	2473.94634	2243.34674	5245.17253	2455.18838
SIRV310	SIRV3	9.75328	1277.25297	459.25282	10.30052	985.78507	14.76506
SIRV403	SIRV4	1074.18543	12056.69641	5005.06794	1080.30297	12045.65471	1475.85849
SIRV405	SIRV4	5.4369	636.8462	227.01038	5.64669	476.09632	9.34612
SIRV406	SIRV4	4060.61279	397.47332	152.72587	3977.59196	334.43381	5471.38716
SIRV409	SIRV4	7799.85133	15663.35867	16445.07111	7898.25986	13065.8844	6547.09919
SIRV410	SIRV4	146975.88226	7475.22254	6842.78086	151926.53345	11846.13571	169434.93738
SIRV503	SIRV5	71.05463	239.59988	82.4123	58.9582	166.17355	84.54206
SIRV507	SIRV5	16.12323	1004.67355	307.62439	13.61848	604.9885	18.42807
SIRV508	SIRV5	200911.0951	13198.49262	13707.08637	204543.46845	12136.32646	189653.38067
SIRV510	SIRV5	587.74078	43887.863	35153.32749	562.1358	31523.26289	504.75997
SIRV511	SIRV5	20.67787	1536.60944	585.5135	18.94592	1489.00065	28.17922
SIRV512	SIRV5	1.01847	1.27505	1.30693	0.55434	1.10182	0.47003
SIRV602	SIRV6	6324.24917	593.11317	223.29354	5654.86634	485.01669	7782.97467
SIRV605	SIRV6	5508.84737	8621.88226	8343.37466	5605.39616	10500.6856	5525.42908
SIRV606	SIRV6	393.49302	360.34363	108.98766	380.76318	202.28015	469.41399
SIRV607	SIRV6	184.10766	239.03711	87.70648	185.18826	170.78077	161.40701
SIRV608	SIRV6	0.4318	1.32679	1.28318	0.83478	0.72362	0
SIRV609	SIRV6	233.79374	521.01145	163.91291	210.09938	314.65087	299.05047
SIRV610	SIRV6	5314.66175	7142.50631	7493.79036	5511.6229	6644.03125	4584.54853
SIRV611	SIRV6	3.37478	177.07817	124.00163	4.9827	134.2781	82.44968
SIRV612	SIRV6	75968.23337	14811.70585	18293.48589	75739.3165	14623.33975	69472.61214
SIRV613	SIRV6	25173.34048	25394.53601	30944.54021	25422.57561	24953.18702	23846.23273
SIRV615	SIRV6	7628.04336	12399.77244	8415.06913	7462.80458	17697.96755	9068.14839
SIRV701	SIRV7	0.0016	0.00261	22488.83385	0.00163	19762.43701	0.00185
SIRV702	SIRV7	506.63378	26440.04819	28166.86236	489.74152	23122.47389	420.24152
SIRV703	SIRV7	653.16578	47780.76376	47108.97142	662.25785	41487.64185	647.34981
SIRV704	SIRV7	2.81219	227.83609	84.68698	1.66079	162.082	3.40613
SIRV705	SIRV7	30092.9268	40516.90031	22488.83385	29533.88455	19762.43701	29340.1663
SIRV706	SIRV7	100149.59422	80496.28811	74625.43549	100610.68819	117917.78355	117279.6063
