TXNAME	GENEID	day5-rep2-sirvs.aligned.sorted	day0-rep1-sirvs.aligned.sorted	day0-rep3-sirvs.aligned.sorted	day5-rep3-sirvs.aligned.sorted	day0-rep2-sirvs.aligned.sorted	day5-rep1-sirvs.aligned.sorted
SIRV109	SIRV1	16.87893	548.84981	172.10484	17.94291	304.66699	12.59731
SIRV201	SIRV2	3830.71388	3006.36865	3130.71218	3657.20773	2542.21642	3028.44138
SIRV202	SIRV2	59769.0015	859.81529	599.01868	53208.46895	503.46716	44055.50372
SIRV203	SIRV2	1328.44631	2872.09025	1191.4047	1378.83233	2952.18713	1624.84476
SIRV204	SIRV2	224.99664	223.19573	80.88637	220.63132	178.36397	201.98831
SIRV205	SIRV2	0	85.97059	0.00002	0	0.00003	0
SIRV206	SIRV2	7.18301	0	0.00008	0	0.00001	0
SIRV301	SIRV3	83031.42919	43026.11704	44922.79345	81724.4301	36436.5696	78026.22023
SIRV302	SIRV3	1087.55899	78506.47007	80095.38158	1087.47136	68107.92703	1091.80877
SIRV304	SIRV3	1319.00816	79122.78894	81410.10321	1322.24958	82798.64214	1354.93961
SIRV305	SIRV3	38.08309	138.76279	41.99244	29.74624	75.85413	46.22446
SIRV306	SIRV3	7139.31242	12498.25911	15625.67484	6374.50992	12932.38927	5957.04023
SIRV307	SIRV3	10621.48774	9757.09057	6783.87654	10867.73185	13110.30289	13243.08517
SIRV308	SIRV3	901.89725	103.91668	38.06179	815.40552	63.99118	1162.12317
SIRV309	SIRV3	2078.23393	4074.88449	2474.56757	2244.06003	5247.36517	2455.87064
SIRV310	SIRV3	9.75609	1277.9924	459.36828	10.30381	986.19805	14.76919
SIRV311	SIRV3	0	0	0	0	0	0
SIRV403	SIRV4	385.4244	10920.78258	4606.69281	391.45984	11197.66256	549.84738
SIRV404	SIRV4	689.17353	1142.94134	399.76511	689.24635	853.30715	926.49154
SIRV405	SIRV4	5.43876	637.21419	227.06797	5.64869	476.29792	9.34909
SIRV406	SIRV4	4062.00717	397.702	152.76429	3979.00613	334.57529	5473.12662
SIRV409	SIRV4	7802.52974	15672.37037	16449.20768	7901.06797	13071.41183	6549.18064
SIRV410	SIRV4	147026.35265	7479.5233	6844.50209	151980.54871	11851.14715	169488.80406
SIRV501	SIRV5	3916.69939	7746.3973	6853.42777	3591.79369	5447.15306	3129.35182
SIRV503	SIRV5	71.07903	239.7377	82.43302	58.97915	166.24383	84.56894
SIRV504	SIRV5	3575.58037	6645.65834	5991.02965	3594.88054	4944.37149	2780.76497
SIRV505	SIRV5	63797.78802	75014.00044	78389.93341	62813.43315	69167.74197	61774.31809
SIRV506	SIRV5	664.61353	805.22925	319.74173	570.53586	785.60528	793.24565
SIRV507	SIRV5	16.12876	1005.25155	307.70171	13.62332	605.24437	18.43393
SIRV508	SIRV5	200487.85929	13148.23186	13686.77187	204187.63101	12080.85831	189128.79358
SIRV509	SIRV5	4127.09143	7242.07013	4590.47979	3926.51269	10012.60786	4706.29054
SIRV510	SIRV5	571.49709	43679.9497	35077.28066	546.82805	31350.4155	486.46274
SIRV511	SIRV5	19.17099	1525.41782	583.3071	16.64307	1480.0694	23.81635
SIRV512	SIRV5	1.60807	1.27279	1.31413	0.65426	1.10696	18.02374
SIRV602	SIRV6	6239.59469	579.86325	219.14937	5660.08979	470.31122	7790.42686
SIRV603	SIRV6	819.38381	58330.02179	59064.06746	805.9742	48131.43723	803.43187
SIRV604	SIRV6	23969.27759	15918.97552	19304.17779	21640.83247	16010.25466	21061.23499
SIRV605	SIRV6	5507.4057	8615.2328	8331.91834	5608.27217	10470.29698	5525.3804
SIRV606	SIRV6	58.89744	299.6229	95.21785	48.96112	165.72298	66.95322
SIRV607	SIRV6	184.15835	238.56934	87.37153	185.23873	169.93253	161.11735
SIRV608	SIRV6	0.3777	1.24533	1.245	0.83547	0.67246	0
SIRV609	SIRV6	233.87205	521.29347	163.93474	210.16776	314.77908	299.14162
SIRV610	SIRV6	4498.70045	7141.97764	7640.70155	4713.61323	6756.4068	3906.26048
SIRV611	SIRV6	3.19512	143.45885	109.832	2.33745	79.03573	22.98248
SIRV612	SIRV6	52323.01872	0.00192	0.00178	54265.70701	0.00309	48616.07398
SIRV613	SIRV6	25184.70776	25395.54847	30947.48027	25446.42437	24954.48823	23864.17002
SIRV614	SIRV6	13.65853	44.12398	14.70355	10.93597	27.14451	11.64769
SIRV615	SIRV6	7412.96827	12305.16344	8322.56791	7293.31573	17527.7899	8868.34062
SIRV616	SIRV6	333.17807	61.69175	14.02	329.78402	36.98927	401.03065
SIRV617	SIRV6	1.12848	35.23382	17.8304	5.97659	56.62964	61.2265
SIRV701	SIRV7	0.00227	0.00245	22479.25155	0.00233	19546.29779	0.0026
SIRV702	SIRV7	541.84628	26354.11802	28240.6538	515.49725	23321.73152	444.9065
SIRV703	SIRV7	698.419	47625.79006	47084.61486	699.11124	41764.74517	687.16326
SIRV704	SIRV7	2.81315	227.96787	84.70837	1.66138	162.15083	3.40722
SIRV705	SIRV7	30023.18051	40823.85356	22479.25155	29482.18973	19546.29779	29285.367
SIRV706	SIRV7	59361.82272	47174.38128	45491.4698	59224.29964	67784.92205	67947.79997
SIRV708	SIRV7	40825.3622	33369.73076	29155.71436	41423.81552	50185.13936	49370.91379
