TXNAME	GENEID	day5-rep2-sirvs.aligned.sorted	day0-rep1-sirvs.aligned.sorted	day0-rep3-sirvs.aligned.sorted	day5-rep3-sirvs.aligned.sorted	day0-rep2-sirvs.aligned.sorted	day5-rep1-sirvs.aligned.sorted
BambuTx24	SIRV5	1814.69501	48393.88818	53877.15379	1557.15128	44432.68731	1579.00191
BambuTx25	SIRV5	4107.92542	7191.67955	4557.49135	3906.73848	9949.63549	4687.29082
BambuTx26	SIRV6	1381.64273	73512.21447	76992.28361	1346.22932	74082.27964	1284.1457
BambuTx27	SIRV6	6738.36419	659.26407	237.51837	6020.67112	566.61198	8448.68249
BambuTx28	SIRV6	26830.61989	28223.86421	32914.92453	27069.52897	29156.13603	25879.92246
BambuTx29	SIRV7	724.48285	49119.50658	48348.33379	716.45677	43075.11235	706.83555
BambuTx30	BambuGene38	0.74637	1.07506	0.71839	0.16526	0.33171	0.60884
BambuTx31	BambuGene38	0.37318	0.15358	0	0	0.24878	0
BambuTx32	SIRV3	1312.29432	78464.84566	80778.69512	1315.2465	82192.32563	1348.92867
BambuTx33	BambuGene23	0.93296	3.0716	2.6683	0.8263	3.89756	0.60884
BambuTx34	BambuGene23	0	0.30716	0.30788	0	0.08293	0.17396
BambuTx35	BambuGene36	876.5418	102.30342	1.42448	0.53484	9.54061	1.03416
BambuTx36	BambuGene37	0.00002	39900.07308	0.1324	0.00001	15.79368	0
BambuTx37	BambuGene37	0.00002	110.66195	21.55878	3.03626	49.82725	0
BambuTx38	BambuGene37	0.00002	7941.09387	51424.45568	0.00002	10995.90668	0
BambuTx39	BambuGene38	0	0.92148	0.71839	0	0.33171	0
BambuTx40	BambuGene38	1.30614	14.28293	21.85951	1.48734	25.62436	0.86978
BambuTx41	BambuGene38	19.03234	31.48389	52.33967	23.79746	48.18043	25.31046
BambuTx42	BambuGene36	922.51759	1552.43335	4692.7906	0.60412	1837.75604	1235.40867
BambuTx43	BambuGene36	876.5418	1654.36807	97.30251	3569.43252	213.95354	1235.40867
BambuTx44	BambuGene36	876.5418	3265.49885	1138.97698	0.53484	2836.23702	289.85935
BambuTx45	BambuGene37	0.00002	2098.10501	12.27848	0.00002	3.46906	0
BambuTx46	BambuGene37	292.01573	1.6361	1519.07669	283.34551	740.75433	0.00001
BambuTx47	BambuGene37	292.01573	1.0487	1.81295	283.34551	9654.39974	0.00001
BambuTx48	BambuGene38	0	0	0.71839	0	0	0
BambuTx49	BambuGene23	0	0	0	0.49578	0	0
BambuTx50	BambuGene37	292.01573	7843.79376	5797.61583	283.34551	26463.87376	855.85896
BambuTx51	BambuGene34	0	4.76098	1.02627	1.48734	2.1561	4.00097
SIRV205	SIRV2	0	0	0	0	0	0
SIRV206	SIRV2	13.99436	8.4469	3.0788	5.45358	3.7317	5.39261
SIRV301	SIRV3	83173.37647	43372.99713	45419.55901	81700.57493	37091.69043	78135.45208
SIRV305	SIRV3	37.88924	137.60834	41.66682	29.58875	75.29782	46.01934
SIRV307	SIRV3	10567.42496	9676.23285	6731.26323	10810.17322	13014.30474	13184.33968
SIRV406	SIRV4	4041.386	394.39329	151.57978	3957.9803	332.12158	5448.88195
SIRV507	SIRV5	16.04688	996.88828	305.31587	13.55133	600.80565	18.35227
SIRV510	SIRV5	585.41089	43967.14085	35014.19472	559.68394	31624.22741	503.15032
SIRV605	SIRV6	5496.04113	8563.74333	8298.19014	5592.66162	10405.50916	5525.92653
SIRV609	SIRV6	232.69022	517.66176	163.05398	209.06742	313.04821	298.03596
SIRV612	SIRV6	81285.0775	16527.83253	19487.515	80933.05336	17121.86305	75813.35971
SIRV702	SIRV7	561.20532	27179.14678	28909.72738	528.44057	23994.74068	457.56866
SIRV705	SIRV7	29818.99849	37549.85181	42092.90577	29289.66688	36345.06249	29118.26927
SIRV706	SIRV7	99675.45254	79873.39259	74066.67362	100114.64701	117103.1162	116797.21651
