TXNAME	GENEID	day5-rep2-sirvs.aligned.sorted	day0-rep1-sirvs.aligned.sorted	day0-rep3-sirvs.aligned.sorted	day5-rep3-sirvs.aligned.sorted	day0-rep2-sirvs.aligned.sorted	day5-rep1-sirvs.aligned.sorted
SIRV603	SIRV6	819.35707	58327.14929	59061.92822	805.95773	48129.86348	803.41089
SIRV604	SIRV6	23968.49543	15918.54907	19303.62603	21640.39025	16009.95078	21060.68484
SIRV605	SIRV6	5507.22599	8614.97622	8331.67299	5608.15756	10470.07536	5525.23607
SIRV606	SIRV6	58.89585	131.00362	38.99203	48.96012	76.40332	66.9517
SIRV607	SIRV6	184.15234	238.55759	87.36837	185.23494	169.92698	161.11314
SIRV608	SIRV6	0.37769	1.24527	1.24496	0.83545	0.67244	0
SIRV609	SIRV6	233.86442	521.2678	163.9288	210.16346	314.76879	299.1338
SIRV610	SIRV6	4498.55365	7141.81951	7640.4929	4713.51691	6756.29107	3906.15845
SIRV611	SIRV6	3.19502	143.45178	109.82803	2.33741	79.03315	22.98188
SIRV612	SIRV6	52321.31134	0.00192	0.00178	54264.59811	0.00309	48614.80407
SIRV613	SIRV6	25183.88595	25394.29541	30946.35949	25445.90439	24953.67163	23863.54666
SIRV614	SIRV6	13.65808	44.12308	14.70317	10.93574	27.14409	11.64739
SIRV615	SIRV6	7412.72637	12304.55672	8322.26654	7293.16669	17527.21666	8868.10897
SIRV616	SIRV6	333.16687	28.18249	6.2584	329.77728	17.66909	401.01994
SIRV617	SIRV6	1.12844	35.23208	17.82975	5.97647	56.62779	61.2249
SIRV618	SIRV6	0	199.75777	63.11879	0	107.25924	0
SIRV701	SIRV7	0.00227	0.00245	22478.43783	0.00233	19545.65935	0.0026
SIRV702	SIRV7	541.8286	26352.82019	28239.63152	515.48672	23320.96976	444.89488
SIRV703	SIRV7	698.39621	47623.4447	47082.91046	699.09695	41763.38102	687.14531
SIRV704	SIRV7	2.81306	227.95665	84.7053	1.66135	162.14553	3.40713
SIRV705	SIRV7	30022.20081	40821.84316	22478.43783	29481.58727	19545.65935	29284.60203
SIRV706	SIRV7	59359.88565	47172.05814	45489.82306	59223.08942	67782.708	67946.02508
SIRV708	SIRV7	40824.03001	33368.08745	29154.65896	41422.96904	50183.50017	49369.62416
