TXNAME	GENEID	day5-rep2-sirvs.aligned.sorted	day0-rep1-sirvs.aligned.sorted	day0-rep3-sirvs.aligned.sorted	day5-rep3-sirvs.aligned.sorted	day0-rep2-sirvs.aligned.sorted	day5-rep1-sirvs.aligned.sorted
BambuTx31	BambuGene18	886.24857	3315.22533	1147.25812	0.55455	2861.04156	302.92405
BambuTx32	BambuGene19	0	1035.22908	12.20354	0	3.4119	0
BambuTx33	BambuGene19	0	1.69118	1578.70044	0	1853.86557	0
BambuTx34	BambuGene19	0	1.06666	1.82878	0	11167.97533	0
BambuTx35	BambuGene20	0	0	0.72362	0	0	0
BambuTx36	BambuGene12	0	0	0	0.49814	0	0
BambuTx37	BambuGene19	0	7865.53327	5790.12223	0	23933.52541	120.15517
BambuTx38	BambuGene16	0	4.79446	1.03374	1.49442	2.1701	4.01682
SIRV201	SIRV2	3831.88934	2976.47995	3139.75241	3658.23168	2554.85065	3029.86341
SIRV202	SIRV2	59787.34161	851.26719	600.7484	53223.36631	505.96927	44076.19025
SIRV205	SIRV2	0	140.09996	0	0	0	0
SIRV206	SIRV2	14.05853	8.5065	3.10121	5.48019	3.75606	5.41437
SIRV301	SIRV3	82969.86242	43027.33271	44918.18389	81666.07185	36406.43759	77972.28598
SIRV305	SIRV3	38.0646	138.57603	41.97012	29.73114	75.787	46.20337
SIRV306	SIRV3	7142.94226	12483.96933	15613.73688	6377.15885	12913.48065	5961.0781
SIRV307	SIRV3	10616.78873	9743.96791	6780.28023	10862.61336	13098.75069	13237.47894
SIRV309	SIRV3	2077.24795	4070.06109	2473.55995	2242.93683	5243.98443	2454.79334
SIRV403	SIRV4	1079.26625	12550.87993	5188.55232	1085.6018	12433.66283	1484.71558
SIRV406	SIRV4	4059.82349	397.16675	152.6831	3976.82714	334.27919	5470.46602
SIRV503	SIRV5	71.04082	239.41505	82.38921	58.94686	166.09671	84.52783
SIRV507	SIRV5	16.12009	1003.89863	307.53822	13.61586	604.70875	18.42496
SIRV508	SIRV5	200885.70293	13299.45996	13746.85229	204515.67542	12244.28221	189637.71387
SIRV510	SIRV5	587.4891	44219.00156	35254.36365	561.92715	31797.68789	504.44909
SIRV602	SIRV6	6325.58333	592.64874	223.21834	5654.14603	484.68911	7782.34749
SIRV605	SIRV6	5530.45721	8654.57085	8371.0336	5625.46036	10528.00217	5556.88099
SIRV608	SIRV6	0.43011	1.33668	1.28992	0.83472	0.7401	0
SIRV609	SIRV6	233.75441	521.39696	164.29922	210.06544	315.16854	299.26711
SIRV610	SIRV6	5342.5814	7166.07622	7499.72204	5538.41699	6654.34151	4614.33592
SIRV612	SIRV6	76285.84951	14905.75838	18371.70718	76053.20193	14716.45729	69940.46106
SIRV615	SIRV6	7627.29463	12389.83151	8412.35466	7461.99294	17687.88192	9067.38541
SIRV701	SIRV7	0.0014	0.00269	22361.2094	0.00152	19455.60123	0.00163
SIRV702	SIRV7	504.11259	26535.70802	28248.67438	484.26816	23313.35107	416.38794
SIRV703	SIRV7	649.87697	47956.42246	47248.72396	654.6365	41862.27601	641.24951
SIRV704	SIRV7	2.81164	227.66036	84.66326	1.66047	162.00707	3.40556
SIRV705	SIRV7	30092.66554	40157.07693	22361.2094	29541.08292	19455.60123	29345.0024
SIRV706	SIRV7	100130.12395	80434.21101	74604.546	100591.33862	117863.2854	117259.8601
