TXNAME	GENEID	day5-rep2-sirvs.aligned.sorted	day0-rep1-sirvs.aligned.sorted	day0-rep3-sirvs.aligned.sorted	day5-rep3-sirvs.aligned.sorted	day0-rep2-sirvs.aligned.sorted	day5-rep1-sirvs.aligned.sorted
BambuTx24	BambuGene3	0	1057.37661	16.70782	0	3.48624	0
BambuTx25	BambuGene3	0	1.66084	742.3738	0	1914.07175	0
BambuTx26	BambuGene3	0	1.0599	1.78309	0	9745.49897	0
BambuTx27	BambuGene4	0	0	0.72383	0	0	0
BambuTx28	BambuGene1	0	0	0	0.49824	0	0
BambuTx29	BambuGene3	0	7893.31837	6649.94662	0	25328.56869	120.17669
SIRV102	SIRV1	21056.48094	37519.49262	39731.14482	21506.18202	42824.16858	21426.61543
SIRV105	SIRV1	1783.66738	212.67743	54.39131	1875.1083	141.46266	2221.37313
SIRV106	SIRV1	30446.77582	24972.66284	18889.06297	31018.20172	34890.82325	34250.88244
SIRV109	SIRV1	16.87323	548.5478	172.0642	17.93673	304.6259	12.92598
SIRV201	SIRV2	3832.65954	2951.51335	3140.72399	3658.97972	2556.09704	3030.41307
SIRV202	SIRV2	59799.35877	844.12679	600.9343	53234.24945	506.21611	44084.18628
SIRV205	SIRV2	0	175.31116	0	0	0	0
SIRV206	SIRV2	14.06132	8.51322	3.10212	5.48125	3.75783	5.4153
SIRV301	SIRV3	83003.14402	43075.59289	44993.67766	81696.09287	36424.62482	78001.96615
SIRV305	SIRV3	38.07025	138.68547	41.98236	29.736	75.82274	46.21027
SIRV306	SIRV3	7137.04465	12502.84052	15639.36191	6372.41088	12927.64137	5955.36827
SIRV307	SIRV3	10617.91153	9751.60611	6782.21979	10863.99423	13104.87583	13239.02801
SIRV308	SIRV3	901.59272	103.8588	38.05266	815.12451	63.9647	1161.76621
SIRV309	SIRV3	2077.53358	4072.58539	2473.95253	2243.28769	5245.19218	2455.11783
SIRV310	SIRV3	9.7528	1277.27252	459.25439	10.30026	985.78969	14.76466
SIRV311	SIRV3	0	0	0	0	0	0
SIRV403	SIRV4	385.29414	10914.73307	4605.61736	391.32486	11193.03037	549.6783
SIRV404	SIRV4	688.94094	1142.30013	399.66775	689.0089	852.95399	926.20713
SIRV405	SIRV4	5.43693	636.85811	227.01289	5.64675	476.10082	9.34622
SIRV406	SIRV4	4060.63563	397.48046	152.72766	3977.6349	334.43685	5471.44546
SIRV409	SIRV4	7799.8952	15663.6399	16445.26327	7898.34512	13066.00332	6547.16895
SIRV410	SIRV4	146976.70891	7475.35675	6842.86082	151928.17353	11846.24354	169436.74274
SIRV501	SIRV5	3925.58286	7776.06857	6861.93324	3598.27426	5471.53723	3139.07269
SIRV503	SIRV5	71.05503	239.60412	82.41325	58.95882	166.17504	84.54296
SIRV504	SIRV5	3574.37374	6641.81445	5989.48575	3593.64237	4942.33173	2779.91127
SIRV507	SIRV5	16.12332	1004.69155	307.62791	13.61862	604.99394	18.42826
SIRV508	SIRV5	200912.72612	13197.2346	13706.78927	204544.45293	12134.56723	189656.10961
SIRV509	SIRV5	4125.69814	7237.92414	4589.31138	3925.15958	10008.46566	4704.84501
SIRV510	SIRV5	572.68105	43838.1133	35128.22609	547.76146	31484.45734	487.79259
SIRV511	SIRV5	20.67469	1532.58384	584.61267	17.48296	1487.44466	24.9701
SIRV512	SIRV5	1.59623	1.28321	1.3483	0.65073	1.10694	17.93934
SIRV602	SIRV6	6316.77916	592.88727	223.20132	5653.378	484.7553	7780.42723
SIRV605	SIRV6	5504.00117	8613.573	8333.9957	5602.0171	10482.56829	5522.22993
SIRV606	SIRV6	393.17088	360.2293	108.86826	380.54608	202.17252	469.1629
SIRV607	SIRV6	184.10838	239.04017	87.70603	185.18961	170.78186	161.40809
SIRV608	SIRV6	0.55882	1.35018	1.32126	0.83448	0.74652	0
SIRV609	SIRV6	233.79422	521.02009	163.91325	210.10088	314.65344	299.0528
SIRV610	SIRV6	5309.01667	7139.79879	7487.75173	5507.78441	6639.07392	4581.39755
SIRV611	SIRV6	3.37478	177.08108	124.00148	4.98273	134.27919	82.45027
SIRV612	SIRV6	76001.10674	14823.86132	18304.04477	75757.36439	14647.09421	69494.52591
SIRV613	SIRV6	25165.17312	25393.71181	30944.22426	25419.16133	24952.82021	23841.1119
SIRV615	SIRV6	7624.6749	12398.61989	8413.35058	7461.08578	17694.61637	9065.13947
SIRV701	SIRV7	0.00227	0.00282	22087.97117	0.00231	19520.08068	0.00257
SIRV702	SIRV7	541.18994	26626.45781	28505.5566	514.99454	23323.9381	444.33818
SIRV703	SIRV7	697.53239	48124.371	47573.39974	698.39447	41771.86589	686.22245
SIRV704	SIRV7	2.8122	227.84085	84.68805	1.66081	162.08373	3.40617
SIRV705	SIRV7	30014.16776	39988.95567	22087.97117	29472.83072	19520.08068	29277.53307
SIRV706	SIRV7	59341.77868	47148.1206	45480.58384	59203.88967	67756.87608	67926.9283
SIRV708	SIRV7	40811.57737	33351.14761	29148.73016	41409.54022	50164.37439	49355.74893
