TXNAME	GENEID	day5-rep2-sirvs.aligned.sorted	day0-rep1-sirvs.aligned.sorted	day0-rep3-sirvs.aligned.sorted	day5-rep3-sirvs.aligned.sorted	day0-rep2-sirvs.aligned.sorted	day5-rep1-sirvs.aligned.sorted
BambuTx28	BambuGene1	0	0	0	3	0	0
BambuTx29	BambuGene3	0	50996.3225	64310.36363	0	303318.60166	1376
SIRV102	SIRV1	112313.03736	242401.99838	384232.31293	129492.29195	512834.62132	245330.63277
SIRV105	SIRV1	9513.89275	1374.04403	526.00801	11290.33835	1694.06563	25434.29587
SIRV106	SIRV1	162399.87486	161340.75798	182672.52016	186765.7416	417829.99469	392166.02781
SIRV109	SIRV1	90	3544	1664	108	3648.00335	148
SIRV201	SIRV2	20442.99973	19068.82755	30373.34179	22031.32429	30610.16948	34697.64777
SIRV202	SIRV2	318963.44092	5453.64573	5811.52086	320532.25282	6062.11762	504755.46877
SIRV205	SIRV2	0	1132.63191	0	0	0	0
SIRV206	SIRV2	75.00158	55.00134	30	33.00353	45.00131	62.00418
SIRV301	SIRV3	442729.97188	278298.26759	435125.26286	491905.73675	436197.81291	893107.53601
SIRV305	SIRV3	203.06269	896.00454	406.00337	179.04537	908.00429	529.09877
SIRV306	SIRV3	38068.23966	80777.03921	151245.28191	38369.34371	154813.09475	68187.82325
SIRV307	SIRV3	56634.81459	63002.15283	65589.55214	65413.9127	156935.54033	151584.32878
SIRV308	SIRV3	4809	671	368	4908	766	13302
SIRV309	SIRV3	11081.3439	26311.73208	23925.12243	13507.20758	62813.03838	28110.62783
SIRV310	SIRV3	52.02041	8252.06821	4441.36151	62.0196	11805.1815	169.05254
SIRV311	SIRV3	0	0	0	0	0	0
SIRV403	SIRV4	2055.11813	70516.76135	44540.0458	2356.23192	134040.51225	6293.71105
SIRV404	SIRV4	3674.73796	7380.05272	3865.11049	4148.63697	10214.42678	10604.89382
SIRV405	SIRV4	29	4114.54598	2195.3983	34	5701.47629	107.01242
SIRV406	SIRV4	21659	2568	1477	23950	4005	62647
SIRV409	SIRV4	41603.8142	101198	159039	47557.24709	156470.02821	74963.82745
SIRV410	SIRV4	783958.1858	48296	66176	914784.75291	141862.97179	1940018.17255
SIRV501	SIRV5	20938.64288	50238.80733	66360.44569	21665.80666	65523.60073	35941.77955
SIRV503	SIRV5	379	1548.00917	797.0028	355.00087	1990.00513	968.00067
SIRV504	SIRV5	19065.33062	42910.73743	57923.17267	21637.91725	59186.17696	31829.4503
SIRV507	SIRV5	86.00006	6491.00566	2975.01072	82	7245.0172	211.00007
SIRV508	SIRV5	1071647.18436	85263.30759	132555.74099	1231596.10546	145315.7504	2171526.04111
SIRV509	SIRV5	22006.03658	46762.02031	44382.3538	23634.03742	119854.92933	53869.57209
SIRV510	SIRV5	3054.62002	283224.67939	339718.36501	3298.16269	377037.5536	5585.13148
SIRV511	SIRV5	110.27658	9901.55677	5653.67747	105.26778	17812.67787	285.90283
SIRV512	SIRV5	8.5141	8.2904	13.03914	3.91816	13.25596	205.40197
SIRV602	SIRV6	33693.03046	3830.46384	2158.5373	34039.92741	5805.11679	89084.39789
SIRV605	SIRV6	29357.75881	55649.66802	80596.48066	33730.67487	125532.4766	63228.47242
SIRV606	SIRV6	2097.13179	2327.33165	1052.8441	2291.33111	2421.08768	5371.82509
SIRV607	SIRV6	982.01456	1544.36561	848.18826	1115.05741	2045.17343	1848.09162
SIRV608	SIRV6	2.98068	8.72313	12.77768	5.02457	8.93985	0
SIRV609	SIRV6	1247.03357	3366.15186	1585.17376	1265.05227	3768.0866	3424.09711
SIRV610	SIRV6	28317.73215	46128.06237	72412.61681	33163.28421	79505.26703	52456.12237
SIRV611	SIRV6	18.00072	1144.06684	1199.19463	30.00184	1608.04101	944.03978
SIRV612	SIRV6	405381.84724	95772.44672	177014.92092	456147.66673	175404.15287	795698.97866
SIRV613	SIRV6	134228.36593	164061.02689	299255.68244	153052.98996	298818.88032	272976.15382
SIRV615	SIRV6	40669.20771	80103.70155	81363.90653	44924.43603	211899.31258	103794.10647
SIRV701	SIRV7	0.01211	0.01822	213608.55041	0.01391	233759.89573	0.02942
SIRV702	SIRV7	2886.64975	172025.42287	275671.79336	3100.8676	279312.43876	5087.58681
SIRV703	SIRV7	3720.56385	310916.88307	460073.26239	4205.14907	500232.92305	7857.11526
SIRV704	SIRV7	15	1472.01024	819.00196	10	1941.01024	39
SIRV705	SIRV7	160092.38933	258356.44592	213608.55041	177460.80627	233759.89573	335222.13239
SIRV706	SIRV7	316522.75727	304609.62705	439834.03954	356476.44752	811412.64479	777750.28712
SIRV708	SIRV7	217684.62769	215471.59264	281891.80193	249333.71564	600736.19169	565113.849
