TXNAME	GENEID	day5-rep2-sirvs.aligned.sorted	day0-rep1-sirvs.aligned.sorted	day0-rep3-sirvs.aligned.sorted	day5-rep3-sirvs.aligned.sorted	day0-rep2-sirvs.aligned.sorted	day5-rep1-sirvs.aligned.sorted
SIRV613	SIRV6	25174.47081	25406.38129	30952.01022	25428.55822	24961.81462	23849.35127
SIRV615	SIRV6	7620.77517	12449.364	8427.55727	7458.17247	17719.79709	9063.11445
SIRV616	SIRV6	333.17472	62.02312	13.92824	329.78117	36.92822	401.02778
SIRV701	SIRV7	0.00227	0.00245	22478.49595	0.00231	19496.84405	0.00257
SIRV702	SIRV7	541.36715	26351.01242	28239.70454	515.16762	23351.51833	444.47199
SIRV703	SIRV7	697.7608	47620.1778	47083.0322	698.6292	41826.59632	686.4291
SIRV704	SIRV7	2.81313	227.94101	84.70552	1.66137	162.13951	3.4072
SIRV705	SIRV7	30023.99583	40819.04284	22478.49595	29482.73637	19496.84405	29286.34982
SIRV706	SIRV7	59361.21002	47168.82221	45489.94068	59223.78776	67780.19709	67947.38407
SIRV708	SIRV7	40824.94103	33365.79844	29154.73434	41423.45773	50181.6388	49370.61211
